OTU	Size	Taxonomy
Otu2130	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridia_unclassified(100);Clostridia_unclassified(100);Clostridia_unclassified(100);
Otu2131	1	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(100);Bacilli_unclassified(100);Bacilli_unclassified(100);
Otu2132	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);
Otu2133	1	Bacteria(100);Bacteroidota(100);Bacteroidia(100);Cytophagales(100);Cytophagales_unclassified(100);Cytophagales_unclassified(100);
Otu2134	1	Bacteria(100);Firmicutes(100);Symbiobacteriia(100);Symbiobacteriales(100);Symbiobacteraceae(100);Symbiobacterium(100);
Otu2135	1	Bacteria(100);Firmicutes(100);Clostridia(100);Peptostreptococcales-Tissierellales(100);Peptostreptococcales-Tissierellales_unclassified(100);Peptostreptococcales-Tissierellales_unclassified(100);
Otu2136	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);
Otu2137	1	Bacteria(100);Actinobacteriota(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu2138	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2139	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2140	1	Bacteria(100);Proteobacteria(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);Proteobacteria_unclassified(100);
Otu2141	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2142	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2143	1	Bacteria(100);Firmicutes(100);Clostridia(100);Lachnospirales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2144	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2145	1	Bacteria(100);Firmicutes(100);Clostridia(100);Lachnospirales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2146	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);
Otu2147	1	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Gammaproteobacteria_unclassified(100);Gammaproteobacteria_unclassified(100);Gammaproteobacteria_unclassified(100);
Otu2148	1	Bacteria(100);Actinobacteriota(100);Actinobacteriota_unclassified(100);Actinobacteriota_unclassified(100);Actinobacteriota_unclassified(100);Actinobacteriota_unclassified(100);
Otu2149	1	Bacteria(100);Firmicutes(100);Clostridia(100);Oscillospirales(100);Oscillospirales_unclassified(100);Oscillospirales_unclassified(100);
Otu2150	1	Bacteria(100);Actinobacteriota(100);Actinobacteria(100);Streptomycetales(100);Streptomycetaceae(100);Streptomycetaceae_unclassified(100);
Otu2151	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);
Otu2152	1	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Burkholderiales(100);Burkholderiales_unclassified(100);Burkholderiales_unclassified(100);
Otu2153	1	Bacteria(100);Bacteroidota(100);Bacteroidia(100);Bacteroidales(100);Bacteroidales_unclassified(100);Bacteroidales_unclassified(100);
Otu2154	1	Bacteria(100);Actinobacteriota(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu2155	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);
Otu2156	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2157	1	Bacteria(100);Bacteroidota(100);Bacteroidia(100);Cytophagales(100);Cytophagales_unclassified(100);Cytophagales_unclassified(100);
Otu2158	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);
Otu2159	1	Bacteria(100);Verrucomicrobiota(100);Chlamydiae(100);Chlamydiales(100);Chlamydiales_unclassified(100);Chlamydiales_unclassified(100);
Otu2160	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Acetobacterales(100);Acetobacteraceae(100);Acetobacteraceae_unclassified(100);
Otu2161	1	Bacteria(100);Bacteroidota(100);Bacteroidia(100);Sphingobacteriales(100);Sphingobacteriaceae(100);Sphingobacterium(100);
Otu2162	1	Bacteria(100);Patescibacteria(100);Saccharimonadia(100);Saccharimonadales(100);Saccharimonadales_fa(100);Saccharimonadales_ge(100);
Otu2163	1	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Xanthomonadales(100);Xanthomonadales_unclassified(100);Xanthomonadales_unclassified(100);
Otu2164	1	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Burkholderiales(100);Burkholderiales_unclassified(100);Burkholderiales_unclassified(100);
Otu2165	1	Bacteria(100);Actinobacteriota(100);Actinobacteria(100);Propionibacteriales(100);Propionibacteriaceae(100);Propionibacteriaceae_unclassified(100);
Otu2166	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Acetobacterales(100);Acetobacteraceae(100);Acetobacteraceae_unclassified(100);
Otu2167	1	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Xanthomonadales(100);Xanthomonadaceae(100);Xanthomonadaceae_unclassified(100);
Otu2168	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2169	1	Bacteria(100);Firmicutes(100);Bacilli(100);Paenibacillales(100);Paenibacillaceae(100);Paenibacillaceae_unclassified(100);
Otu2170	1	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Burkholderiales(100);SC-I-84(100);SC-I-84_ge(100);
Otu2171	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridia_or(100);Hungateiclostridiaceae(100);Hungateiclostridiaceae_unclassified(100);
Otu2172	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Xanthobacteraceae(100);Xanthobacteraceae_unclassified(100);
Otu2173	1	Bacteria(100);Actinobacteriota(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu2174	1	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Enterobacterales(100);Enterobacterales_unclassified(100);Enterobacterales_unclassified(100);
Otu2175	1	Bacteria(100);Firmicutes(100);Clostridia(100);Lachnospirales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2176	1	Bacteria(100);Actinobacteriota(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu2177	1	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Gammaproteobacteria_unclassified(100);Gammaproteobacteria_unclassified(100);Gammaproteobacteria_unclassified(100);
Otu2178	1	Bacteria(100);Actinobacteriota(100);Actinobacteria(100);Corynebacteriales(100);Corynebacteriaceae(100);Corynebacterium(100);
Otu2179	1	Bacteria(100);Acidobacteriota(100);Acidobacteriae(100);Bryobacterales(100);Bryobacteraceae(100);Bryobacter(100);
Otu2180	1	Bacteria(100);Firmicutes(100);Clostridia(100);Oscillospirales(100);Oscillospiraceae(100);Oscillospiraceae_unclassified(100);
Otu2181	1	Bacteria(100);Actinobacteriota(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu2182	1	Bacteria(100);Deinococcota(100);Deinococci(100);Deinococcales(100);Deinococcaceae(100);Deinococcus(100);
Otu2183	1	Bacteria(100);Firmicutes(100);Bacilli(100);Bacilli_unclassified(100);Bacilli_unclassified(100);Bacilli_unclassified(100);
Otu2184	1	Bacteria(100);Bacteroidota(100);Bacteroidia(100);Cytophagales(100);Hymenobacteraceae(100);Hymenobacter(100);
Otu2185	1	Bacteria(100);Bacteroidota(100);Bacteroidia(100);Sphingobacteriales(100);Sphingobacteriaceae(100);Sphingobacterium(100);
Otu2186	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Rhizobiales_unclassified(100);Rhizobiales_unclassified(100);
Otu2187	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2188	1	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Planococcaceae(100);Planococcaceae_unclassified(100);
Otu2189	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);
Otu2190	1	Bacteria(100);Myxococcota(100);Polyangia(100);Haliangiales(100);Haliangiaceae(100);Haliangium(100);
Otu2191	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2192	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2193	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);
Otu2194	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2195	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Caulobacterales(100);Caulobacteraceae(100);Caulobacteraceae_unclassified(100);
Otu2196	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2197	1	Bacteria(100);Firmicutes(100);Bacilli(100);Bacillales(100);Bacillaceae(100);Caldibacillus(100);
Otu2198	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2199	1	Bacteria(100);Bacteroidota(100);Bacteroidia(100);Chitinophagales(100);Chitinophagaceae(100);Taibaiella(100);
Otu2200	1	Bacteria(100);Acidobacteriota(100);Acidobacteriae(100);Bryobacterales(100);Bryobacteraceae(100);Bryobacter(100);
Otu2201	1	Bacteria(100);Firmicutes(100);Clostridia(100);Lachnospirales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2202	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2203	1	Bacteria(100);Actinobacteriota(100);Actinobacteria(100);Micromonosporales(100);Micromonosporaceae(100);Micromonosporaceae_unclassified(100);
Otu2204	1	Bacteria(100);Bacteroidota(100);Bacteroidia(100);Bacteroidales(100);Bacteroidales_unclassified(100);Bacteroidales_unclassified(100);
Otu2205	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2206	1	Bacteria(100);Firmicutes(100);Clostridia(100);Lachnospirales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2207	1	Bacteria(100);Myxococcota(100);Myxococcia(100);Myxococcales(100);Myxococcaceae(100);Myxococcaceae_unclassified(100);
Otu2208	1	Bacteria(100);Actinobacteriota(100);Acidimicrobiia(100);Acidimicrobiia_unclassified(100);Acidimicrobiia_unclassified(100);Acidimicrobiia_unclassified(100);
Otu2209	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2210	1	Bacteria(100);Actinobacteriota(100);Actinobacteria(100);Corynebacteriales(100);Mycobacteriaceae(100);Mycobacterium(100);
Otu2211	1	Bacteria(100);Actinobacteriota(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu2212	1	Bacteria(100);Chloroflexi(100);Chloroflexi_unclassified(100);Chloroflexi_unclassified(100);Chloroflexi_unclassified(100);Chloroflexi_unclassified(100);
Otu2213	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);
Otu2214	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2215	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2216	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2217	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Sphingomonadales(100);Sphingomonadaceae(100);Sphingomonas(100);
Otu2218	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2219	1	Bacteria(100);Firmicutes(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);Firmicutes_unclassified(100);
Otu2220	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Rhizobiales_unclassified(100);Rhizobiales_unclassified(100);
Otu2221	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Caulobacterales(100);Caulobacteraceae(100);uncultured(100);
Otu2222	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2223	1	Bacteria(100);Bacteroidota(100);Bacteroidia(100);Cytophagales(100);Cytophagales_unclassified(100);Cytophagales_unclassified(100);
Otu2224	1	Bacteria(100);Actinobacteriota(100);Actinobacteria(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);Actinobacteria_unclassified(100);
Otu2225	1	Bacteria(100);Bacteroidota(100);Bacteroidia(100);Chitinophagales(100);Chitinophagaceae(100);Chitinophagaceae_unclassified(100);
Otu2226	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2227	1	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Xanthomonadales(100);Xanthomonadaceae(100);Xanthomonadaceae_unclassified(100);
Otu2228	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2229	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Acetobacterales(100);Acetobacteraceae(100);Commensalibacter(100);
Otu2230	1	Bacteria(100);Firmicutes(100);Clostridia(100);Clostridiales(100);Clostridiaceae(100);Clostridium_sensu_stricto_1(100);
Otu2231	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2232	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);
Otu2233	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2234	1	Bacteria(100);Actinobacteriota(100);Actinobacteria(100);Propionibacteriales(100);Propionibacteriaceae(100);Propionibacteriaceae_unclassified(100);
Otu2235	1	Bacteria(100);Firmicutes(100);Clostridia(100);Lachnospirales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2236	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Acetobacterales(100);Acetobacteraceae(100);Acetobacteraceae_unclassified(100);
Otu2237	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2238	1	Bacteria(100);Bacteroidota(100);Bacteroidia(100);Sphingobacteriales(100);Sphingobacteriaceae(100);Sphingobacteriaceae_unclassified(100);
Otu2239	1	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Diplorickettsiales(100);Diplorickettsiaceae(100);Diplorickettsiaceae_unclassified(100);
Otu2240	1	Bacteria(100);Firmicutes(100);Clostridia(100);Lachnospirales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2241	1	Bacteria(100);Myxococcota(100);Myxococcia(100);Myxococcales(100);Myxococcaceae(100);P3OB-42(100);
Otu2242	1	Bacteria(100);Firmicutes(100);Clostridia(100);Lachnospirales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2243	1	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Gammaproteobacteria_unclassified(100);Gammaproteobacteria_unclassified(100);Gammaproteobacteria_unclassified(100);
Otu2244	1	Bacteria(100);Firmicutes(100);Clostridia(100);Lachnospirales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100);
Otu2245	1	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Gammaproteobacteria_unclassified(100);Gammaproteobacteria_unclassified(100);Gammaproteobacteria_unclassified(100);
Otu2246	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Sphingomonadales(100);Sphingomonadaceae(100);Sphingomonas(100);
Otu2247	1	Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);
Otu2248	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);Alphaproteobacteria_unclassified(100);
Otu2249	1	Bacteria(100);Proteobacteria(100);Alphaproteobacteria(100);Rhizobiales(100);Devosiaceae(100);Devosia(100);
Otu2250	1	Bacteria(100);Proteobacteria(100);Gammaproteobacteria(100);Burkholderiales(100);Burkholderiales_unclassified(100);Burkholderiales_unclassified(100);
Otu2251	1	Bacteria(100);Bacteroidota(100);Bacteroidia(100);Bacteroidia_unclassified(100);Bacteroidia_unclassified(100);Bacteroidia_unclassified(100);
